city_id,city_name,hotel_id,hotel_name,hotel_latitude,hotel_longitude,hotel_country_code,hotel_source,chain_code,dupe_id,hotel_overall_rating,hotel_sentiment_scores,hotel_price_eur,hotel_currency,distance_to_city_center_km,osm_type,osm_raw_id,osm_tags,collected_at,rating_for_score,distance_for_score,hotel_score,hotel_rank
city_amiens,Amiens,osm_node_3910230289,Hôtel Marotte,49.891069,2.301193,FR,OpenStreetMap,,,5.0,,,EUR,0.524,node,3910230289,"{'check_date': '2025-08-05', 'contact:city': 'Amiens', 'contact:housenumber': '3', 'contact:postcode': '80000', 'contact:street': 'Rue Marotte', 'contact:website': 'https://www.hotel-marotte.com/', 'name': 'Hôtel Marotte', 'ref:FR:SIRET': '51535052800011', 'rooms': '12', 'source': 'cadastre-dgi-fr source : Direction Générale des Finances Publiques - Cadastre. Mise à jour : 2015', 'stars': '5', 'tourism': 'hotel'}",2026-04-02T07:37:11.468874+00:00,5.0,0.524,48.952,1
city_amiens,Amiens,osm_way_140252380,Mercure,49.8960615,2.299499,FR,OpenStreetMap,Mercure,,4.0,,,EUR,0.344,way,140252380,"{'brand': 'Mercure', 'brand:wikidata': 'Q1709809', 'brand:wikipedia': 'en:Mercure (hotel)', 'building': 'yes', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'name': 'Mercure', 'source': 'cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2011', 'stars': '4', 'tourism': 'hotel', 'website': 'https://all.accor.com/hotel/7076/index.fr.shtml', 'wheelchair': 'yes'}",2026-04-02T07:37:11.469871+00:00,4.0,0.344,39.312,2
city_amiens,Amiens,osm_node_1808933786,Ibis Styles Amiens Cathédrale,49.8970186,2.2972365,FR,OpenStreetMap,Ibis Styles,,,,,EUR,0.335,node,1808933786,"{'brand': 'Ibis Styles', 'brand:wikidata': 'Q3147425', 'brand:wikipedia': 'fr:Ibis Styles', 'email': 'H2064@accor.com', 'name': 'Ibis Styles Amiens Cathédrale', 'phone': '+33322220020', 'tourism': 'hotel', 'website': 'http://www.ibis.com/gb/hotel-2064-ibis-styles-amiens-cathedrale/index.shtml'}",2026-04-02T07:37:11.468874+00:00,3.0,0.335,29.33,3
city_amiens,Amiens,osm_node_1808933806,Hôtel B&B Amiens Centre Cathédrale,49.8920245,2.2918827,FR,OpenStreetMap,B&B Hotels,,3.0,,,EUR,0.363,node,1808933806,"{'addr:city': 'Amiens', 'addr:housenumber': '4', 'addr:postcode': '80000', 'addr:street': 'Rue du Maréchal de Lattre de Tassigny', 'air_conditioning': 'yes', 'bar': 'yes', 'brand': 'B&B Hotels', 'brand:wikidata': 'Q794939', 'brand:wikipedia': ""fr:Ibis (chaîne d'hôtels)"", 'internet_access': 'wlan', 'internet_access:fee': 'no', 'name': 'Hôtel B&B Amiens Centre Cathédrale', 'opening_hours': '24/7', 'ref:FR:SIRET': '93035401400027', 'smoking': 'no', 'stars': '3', 'tourism': 'hotel', 'url': 'https://all.accor.com/france/index.fr.shtml', 'website': 'https://www.hotel-bb.com/fr/hotel/amiens-centre-cathedrale', 'wheelchair': 'yes'}",2026-04-02T07:37:11.468874+00:00,3.0,0.363,29.274,4
city_amiens,Amiens,osm_node_3912170107,Le Prieuré,49.8943222,2.3008305,FR,OpenStreetMap,,,3.0,,,EUR,0.368,node,3912170107,"{'contact:city': 'Amiens', 'contact:housenumber': '17', 'contact:phone': '+33 3 22 71 16 71', 'contact:postcode': '80000', 'contact:street': 'Rue Porion', 'contact:website': 'http://www.hotel-prieure-amiens.com/', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'name': 'Le Prieuré', 'source': 'cadastre-dgi-fr source : Direction Générale des Finances Publiques - Cadastre. Mise à jour : 2015', 'stars': '3', 'tourism': 'hotel'}",2026-04-02T07:37:11.468874+00:00,3.0,0.368,29.264,5
city_amiens,Amiens,osm_node_268619927,Puvis de Chavannes,49.8906478,2.2940261,FR,OpenStreetMap,,,,,,EUR,0.41,node,268619927,"{'check_date': '2025-08-06', 'name': 'Puvis de Chavannes', 'ref:FR:SIRET': '51342082800016', 'tourism': 'hotel'}",2026-04-02T07:37:11.468874+00:00,3.0,0.41,29.18,6
city_amiens,Amiens,osm_node_1363617161,Hôtel Victor Hugo,49.8932544,2.3044239,FR,OpenStreetMap,,,,,,EUR,0.634,node,1363617161,"{'contact:city': 'Amiens', 'contact:housenumber': '2', 'contact:phone': '+33 3 22 91 57 91', 'contact:postcode': '80000', 'contact:street': ""Rue de l'Oratoire"", 'contact:website': 'http://www.hotel-a-amiens.fr/', 'name': 'Hôtel Victor Hugo', 'ref:FR:SIRET': '87939368400011', 'tourism': 'hotel'}",2026-04-02T07:37:11.468874+00:00,3.0,0.634,28.732,7
city_amiens,Amiens,osm_node_13196407258,The Gem,49.8888561,2.2919479,FR,OpenStreetMap,,,,,,EUR,0.649,node,13196407258,"{'addr:housenumber': '46', 'addr:street': 'rue le nôtre', 'name': 'The Gem', 'phone': '+33 6 48 91 54 39', 'ref:FR:SIRET': '81053350500014', 'tourism': 'hotel', 'website': 'https://www.thegem.fr/'}",2026-04-02T07:37:11.468874+00:00,3.0,0.649,28.701999999999998,8
city_amiens,Amiens,osm_node_3105452288,Hôtel Normandie,49.8915566,2.3043632,FR,OpenStreetMap,,,,,,EUR,0.686,node,3105452288,"{'contact:city': 'Amiens', 'contact:email': 'normandie.hotel@wanadoo.fr', 'contact:housenumber': '1 bis', 'contact:phone': '+33 3 22 91 74 99', 'contact:postcode': '80000', 'contact:street': 'Rue Lamartine', 'contact:website': 'http://hotel-normandie-amiens.fr', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'name': 'Hôtel Normandie', 'ref:FR:SIRET': '35161523200011', 'rooms': '28', 'tourism': 'hotel'}",2026-04-02T07:37:11.468874+00:00,3.0,0.686,28.628,9
city_amiens,Amiens,osm_node_1808933811,Hôtel Crystal,49.8936491,2.2930578,FR,OpenStreetMap,,,2.0,,,EUR,0.198,node,1808933811,"{'contact:city': 'Amiens', 'contact:email': 'hotel.lecrystal@wanadoo.fr', 'contact:housenumber': '1', 'contact:phone': '+33 3 22 91 60 50', 'contact:postcode': '80000', 'contact:street': 'Rue de la 2e D.B.', 'contact:website': 'http://www.hotel-lecrystal.com/', 'description': 'Offre un petit déjeuner', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'name': 'Hôtel Crystal', 'stars': '2', 'tourism': 'hotel'}",2026-04-02T07:37:11.468874+00:00,2.0,0.198,19.604,10
city_annecy,Annecy,osm_node_4416258677,Lofts & Lakes,45.8979671,6.1277302,FR,OpenStreetMap,,,4.0,,,EUR,0.167,node,4416258677,"{'name': 'Lofts & Lakes', 'stars': '4', 'tourism': 'hotel', 'website': 'https://www.loftsandlakes.com/'}",2026-04-02T07:38:59.540422+00:00,4.0,0.167,39.666,1
city_annecy,Annecy,osm_node_11089125494,Hôtel du Palais de l'Isle,45.8981953,6.1274818,FR,OpenStreetMap,,,3.0,,,EUR,0.159,node,11089125494,"{'addr:housenumber': '13', 'addr:street': 'Rue Perrière', 'name': ""Hôtel du Palais de l'Isle"", 'stars': '3', 'tourism': 'hotel'}",2026-04-02T07:38:59.540422+00:00,3.0,0.159,29.682,2
city_annecy,Annecy,osm_node_4520935189,Splendid Hôtel,45.900735,6.1273883,FR,OpenStreetMap,,,3.0,,,EUR,0.203,node,4520935189,"{'check_date': '2024-07-13', 'contact:housenumber': '4', 'contact:street': 'Quai Eustache Chappuis', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'name': 'Splendid Hôtel', 'operator': 'Hovitel', 'rooms': '47', 'stars': '3', 'tourism': 'hotel'}",2026-04-02T07:38:59.540422+00:00,3.0,0.203,29.594,3
city_annecy,Annecy,osm_node_2935080127,Atipik,45.9012707,6.1253649,FR,OpenStreetMap,,,,,,EUR,0.354,node,2935080127,"{'addr:city': 'Annecy', 'addr:country': 'FR', 'addr:housenumber': '19', 'addr:postcode': '74000', 'addr:street': 'Rue Vaugelas', 'name': 'Atipik', 'tourism': 'hotel'}",2026-04-02T07:38:59.540422+00:00,3.0,0.354,29.292,4
city_annecy,Annecy,osm_node_2536806265,Privilodges Apparthotel,45.900119,6.1243679,FR,OpenStreetMap,,,3.0,,,EUR,0.363,node,2536806265,"{'check_date': '2024-10-05', 'email': 'info.annecy@privilodges.com', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'name': 'Privilodges Apparthotel', 'phone': '+33 4 50 88 50 00', 'stars': '3', 'tourism': 'hotel', 'website': 'https://www.apparthotel-annecy.com/en/', 'wheelchair': 'yes'}",2026-04-02T07:38:59.540422+00:00,3.0,0.363,29.274,5
city_annecy,Annecy,osm_node_6830378737,Hôtel Central,45.9008339,6.124776,FR,OpenStreetMap,,,,,,EUR,0.364,node,6830378737,"{'name': 'Hôtel Central', 'tourism': 'hotel'}",2026-04-02T07:38:59.540422+00:00,3.0,0.364,29.272,6
city_annecy,Annecy,osm_node_4416258663,Hôtel de Savoie,45.898764,6.1281173,FR,OpenStreetMap,,,2.0,,,EUR,0.079,node,4416258663,"{'check_date': '2025-05-19', 'name': 'Hôtel de Savoie', 'stars': '2', 'tourism': 'hotel'}",2026-04-02T07:38:59.540422+00:00,2.0,0.079,19.842,7
city_annecy,Annecy,osm_way_40433672,Hôtel du Château,45.8978448,6.1249928,FR,OpenStreetMap,,,2.0,,,EUR,0.339,way,40433672,"{'addr:housenumber': '16', 'addr:street': 'Rampe du Château', 'building': 'hotel', 'building:levels': '2', 'check_date': '2024-10-30', 'name': 'Hôtel du Château', 'roof:levels': '1', 'source': 'cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2008', 'stars': '2', 'tourism': 'hotel'}",2026-04-02T07:38:59.540422+00:00,2.0,0.339,19.322,8
city_annecy,Annecy,osm_node_4416258676,Les Jardins du Château,45.8975768,6.1248759,FR,OpenStreetMap,,,2.0,,,EUR,0.361,node,4416258676,"{'check_date': '2025-10-15', 'name': 'Les Jardins du Château', 'phone': '+33 667 919 423', 'stars': '2', 'tourism': 'hotel', 'website': 'http://www.jardinduchateau.sitew.com/'}",2026-04-02T07:38:59.540422+00:00,2.0,0.361,19.278,9
city_annecy,Annecy,osm_node_5218483482,Atipik Hotel Alexandra,45.9013237,6.1251647,FR,OpenStreetMap,,,2.0,,,EUR,0.37,node,5218483482,"{'check_date': '2025-04-23', 'check_date:internet_access': '2021-07-25', 'contact:phone': '+33450528433', 'contact:website': 'http://www.atipikhotel.fr/', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'name': 'Atipik Hotel Alexandra', 'rooms': '25', 'source': 'survey', 'stars': '2', 'tourism': 'hotel', 'wheelchair': 'no'}",2026-04-02T07:38:59.540422+00:00,2.0,0.37,19.26,10
city_ariege,Ariege,osm_node_741374715,Les Myrtilles,42.9611789,1.4363084,FR,OpenStreetMap,,,,,,EUR,2.981,node,741374715,"{'name': 'Les Myrtilles', 'tourism': 'hotel'}",2026-04-02T07:42:44.577817+00:00,3.0,2.981,24.038,1
city_ariege,Ariege,osm_node_13249410642,Le Boréal,43.0126313,1.4088306,FR,OpenStreetMap,,,,,,EUR,7.463,node,13249410642,"{'amenity': 'restaurant', 'contact:city': 'La Bastide-de-Sérou', 'contact:facebook': 'leborealariege', 'contact:housenumber': '476', 'contact:place': 'La Bourdette', 'contact:postcode': '09240', 'contact:street': 'Route de Saint-Girons', 'name': 'Le Boréal', 'payment:app': 'yes', 'payment:apple_pay': 'yes', 'payment:cards': 'yes', 'payment:cash': 'yes', 'payment:credit_cards': 'yes', 'payment:google_pay': 'yes', 'phone': '+33 6 29 59 77 47', 'takeaway': 'yes', 'tourism': 'hotel', 'website': 'https://leborealariege.com', 'wheelchair': 'yes'}",2026-04-02T07:42:44.577817+00:00,3.0,7.463,15.074,2
city_ariege,Ariege,osm_node_561168382,Le Globe,42.8894833,1.3470429,FR,OpenStreetMap,,,,,,EUR,7.895,node,561168382,"{'name': 'Le Globe', 'tourism': 'hotel'}",2026-04-02T07:42:44.577817+00:00,3.0,7.895,14.21,3
city_ariege,Ariege,osm_node_1914395499,Auberge Les Trois Seigneurs,42.8911634,1.3430312,FR,OpenStreetMap,,,,,,EUR,7.957,node,1914395499,"{'name': 'Auberge Les Trois Seigneurs', 'tourism': 'hotel'}",2026-04-02T07:42:44.577817+00:00,3.0,7.957,14.086,4
city_ariege,Ariege,osm_node_11329985470,Le Maxil',42.8881786,1.3473266,FR,OpenStreetMap,,,,,,EUR,7.996,node,11329985470,"{'amenity': 'restaurant', 'name': ""Le Maxil'"", 'outdoor_seating': 'yes', 'tourism': 'hotel', 'website': 'https://www.le-maxil-cafe.fr/'}",2026-04-02T07:42:44.577817+00:00,3.0,7.996,14.008,5
city_avignon,Avignon,osm_way_83762654,Hôtel de l'Horloge,43.9488541,4.8054955,FR,OpenStreetMap,,,4.0,,,EUR,0.055,way,83762654,"{'addr:postcode': '84000', 'building': 'hotel', 'building:levels': '4', 'check_date': '2025-08-10', 'city': 'Avignon', 'contact:email': 'hotel-horloge@hotels-ocre-azur.com', 'contact:fax': '+33 4 90 82 17 32', 'contact:phone': '+33 4 90 16 42 00', 'contact:website': 'https://www.hotel-avignon-horloge.com', 'description:fr': ""Ancienne bâtisse en pierre de taille du XIXème siècle ouvrant ses portes directement sur la Place de l'Horloge."", 'ele': '21', 'internet_access': 'wlan', 'name': ""Hôtel de l'Horloge"", 'note': ""L'hôtel est sur 2 bâtiments (le 2e est à l'ouest) et la jonction se fait par la passerelle au NO."", 'opening_day': ""Toute l'année."", 'operator': 'Exclusive Hotels', 'ref:FR:SIRET': '55262114600018', 'ref:INSEE:city': '84007', 'roof:levels': '0', 'rooms': '66', 'short_name': 'SPH', 'source:building': 'cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010', 'source:modif': 'Apidae (2017-11-21), in Opendata PACA', 'stars': '4', 'start_date': '1955-01-01', 'tourism': 'hotel', 'website': 'https://www.hotel-avignon-horloge.com'}",2026-04-02T07:41:04.097287+00:00,4.0,0.055,39.89,1
city_avignon,Avignon,osm_way_83766041,Hôtel Mercure Avignon Centre Palais des Papes,43.9499373,4.8065571,FR,OpenStreetMap,Mercure,,4.0,,,EUR,0.093,way,83766041,"{'addr:city': 'Avignon', 'addr:housenumber': '1', 'addr:postcode': '84000', 'addr:street': 'Rue Jean Vilar', 'brand': 'Mercure', 'brand:wikidata': 'Q1709809', 'brand:wikipedia': 'fr:Mercure (hôtels)', 'building': 'yes', 'contact:email': 'H1952@accor.com', 'contact:fax': '+33 4 90 80 93 01', 'contact:phone': '+33 4 90 80 93 00', 'description': ""Au pied du Palais des Papes, à deux pas du célèbre Pont d'Avignon et de la place de l'Horloge, cœur animé de la vieille ville avec son théâtre et ses cafés."", 'description:FR': ""Au pied du Palais des Papes, à deux pas du célèbre Pont d'Avignon et de la place de l'Horloge, cœur animé de la vieille ville avec son théâtre et ses cafés."", 'ele': '21', 'internet_access': 'wlan', 'name': 'Hôtel Mercure Avignon Centre Palais des Papes', 'operator': 'Accor|Mercure Hotels', 'ref:FR:SIRET': '31850656500023', 'ref:INSEE:city': '84007', 'smoking': 'outside', 'source:building': 'cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010', 'source:modif': 'Apidae (2017-11-21), in Opendata PACA', 'stars': '4', 'start_date': '1999-10-29', 'survey:date': '2020-08-05', 'tourism': 'hotel', 'website': 'http://www.mercure.com/fr/hotel-1952-hotel-mercure-avignon-centre-palais-des-papes/location.shtml', 'wikidata': 'Q111391167'}",2026-04-02T07:41:04.097287+00:00,4.0,0.093,39.814,2
city_avignon,Avignon,osm_way_83768154,Hôtel Kyriad Palais des Papes,43.9496388,4.8064218,FR,OpenStreetMap,Kyriad,,3.0,,,EUR,0.06,way,83768154,"{'addr:postcode': '84000', 'air_conditioning': 'yes', 'brand': 'Kyriad', 'brand:wikidata': 'Q11751808', 'building': 'yes', 'check_date': '2025-04-05', 'city': 'Avignon', 'contact:email': 'avignon.centre@kyriad.fr', 'contact:fax': '+33 4 90 82 90 92', 'contact:phone': '+33 4 90 82 21 45', 'contact:website': 'http://www.kyriad-avignon-palais-des-papes.fr', 'description:fr': ""Hôtel situé en plein centre historique, sur la Place de l'Horloge, face à l'Opéra-Théâtre, à deux pas du Palais des Papes."", 'ele': '21', 'internet_access': 'wlan', 'name': 'Hôtel Kyriad Palais des Papes', 'opening_day': ""Toute l'année."", 'rooms': '38', 'source:building': 'cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010', 'source:email': 'website', 'source:modif': 'Apidae (2017-11-21), in Opendata PACA', 'stars': '3', 'tourism': 'hotel', 'website': 'http://www.kyriad-avignon.com/'}",2026-04-02T07:41:04.097287+00:00,3.0,0.06,29.88,3
city_avignon,Avignon,osm_node_302848757,Hôtel du Palais des Papes,43.9504553,4.8061318,FR,OpenStreetMap,,,3.0,,,EUR,0.135,node,302848757,"{'check_date': '2025-04-05', 'email': 'contact@hotel-avignon.com', 'fax': '+33 4 90 27 91 17', 'internet_access': 'wlan', 'name': 'Hôtel du Palais des Papes', 'phone': '+33 4 90 86 04 13', 'ref:FR:SIRET': '43316202100029', 'source': 'INSEE - 07/2017', 'source:stars': 'survey 2013', 'stars': '3', 'start_date': '2000-10-31', 'tourism': 'hotel', 'website': 'https://www.hotel-avignon.com/'}",2026-04-02T07:41:04.095232+00:00,3.0,0.135,29.73,4
city_avignon,Avignon,osm_relation_1253091,Hôtel la Mirande,43.9500534,4.8078471,FR,OpenStreetMap,,,,,,EUR,0.18,relation,1253091,"{'building': 'yes', 'building:levels': '3', 'email': 'mirande@la-mirande.fr', 'fax': '+33 4 90 86 26 85', 'festival': 'yes', 'festival:Avignon_In:2015': 'yes', 'internet_access': 'yes', 'name': 'Hôtel la Mirande', 'name:oc': 'Ostau de la Miranda', 'phone': '+33 4 90 14 20 20', 'source:building': 'cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010', 'source:festival': 'Guide du spectateur 2015', 'source:name:oc': 'ieo-bdtopoc', 'tourism': 'hotel', 'type': 'multipolygon', 'url:festival': 'http://www.festival-avignon.com/fr/les-lieux/hotel-de-la-mirande', 'website': 'https://www.la-mirande.fr/'}",2026-04-02T07:41:04.100378+00:00,3.0,0.18,29.64,5
city_avignon,Avignon,osm_way_83756327,Hôtel Danieli,43.9476048,4.8059761,FR,OpenStreetMap,,,3.0,,,EUR,0.183,way,83756327,"{'addr:city': 'Avignon', 'addr:housenumber': '17', 'addr:postcode': '84000', 'building': 'hotel', 'city': 'Avignon', 'contact:email': 'contact@hoteldanieli-avignon.fr', 'contact:fax': '+33 4 90 27 09 24', 'contact:phone': '+33 4 90 86 46 82', 'description:FR': ""Situé dans un bel immeuble du XVIIIe au coeur du centre historique de la ville, près du pont d'Avignon et du Palais des Papes."", 'ele': '21', 'email': 'hotel.danieli.avignon@gmail.com', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'name': 'Hôtel Danieli', 'opening_day': ""Toute l'année."", 'ref:FR:SIRET': '50197602100029', 'ref:INSEE:city': '84007', 'rooms': '29', 'source:building': 'cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010', 'source:modif': 'Apidae (2017-11-21), in Opendata PACA', 'stars': '3', 'start_date': '2008-02-04', 'survey:date': '2019-08-09', 'tourism': 'hotel', 'website': 'https://hoteldanieli-avignon.fr/', 'wikidata': 'Q111115317'}",2026-04-02T07:41:04.097287+00:00,3.0,0.183,29.634,6
city_avignon,Avignon,osm_way_83778369,Hôtel Regina Avignon,43.9482061,4.8056827,FR,OpenStreetMap,,,2.0,,,EUR,0.117,way,83778369,"{'addr:city': 'Avignon', 'addr:housenumber': '6', 'addr:postcode': '84000', 'building': 'yes', 'contact:email': 'info@regina-hotel.fr', 'contact:fax': '+33 4 90 86 49 78', 'contact:phone': '+33 4 90 86 49 45', 'contact:website': 'http://www.hotelregina-avignon.fr', 'description:fr': ""En centre ville, proche du palais des papes et de la place de l'horloge, l'hôtel Régina vous offre un emplacement idéal ainsi que tout le confort : TNT, canal +, service en chambre, surveillance de nuit, borne internet, ouverture 24h/24."", 'ele': '21', 'email': 'info@regina-hotel.fr', 'internet_access': 'wlan', 'name': 'Hôtel Regina Avignon', 'opening_day': 'Du 17/02 au 31/12/2017.', 'ref:FR:SIRET': '53217363000023', 'ref:INSEE:city': '84007', 'rooms': '30', 'source:building': 'cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010', 'source:modif': 'Apidae (2017-11-21), in Opendata PACA', 'source:ref:FR:SIRET': 'INSEE - 07/2017', 'stars': '2', 'start_date': '2015-12-23', 'tourism': 'hotel', 'website': 'https://www.regina-hotel-avignon.com/', 'wikidata': 'Q111877462'}",2026-04-02T07:41:04.097287+00:00,2.0,0.117,19.766,7
